Index,Text,Sentiment
166251,데일리로 신기에 이것만한게 없어요,1
166252,발이 무지 편해요!!,1
166252,슬리퍼는 약간큰듯한데,-1
166252,이것또한 발이 편해요,1
166260,발바닥이 푹신해서 편해요.,1
166260,볼이 넓게 나와서 한치수 작게 주문하시는게 좋습니다.,-1
166260,가끔은 뒷꿈치가 끈에 걸려서 불편하기도 해요,-1
166263,쿠션이 좋아 ,1
166263, 발이 편하고 좋아요,1
166263, 매일 요것만 신고 다닌답니다,1
166272,살다살다 이런 X X 같은 상품은 처음이네요 .,-1
166272,일주일정도 착용 후 신발 밑창쪽 고무 패치가 떨어져 나간 걸 발견하고 ,-1
166272,다른 부분도 확인해보니 거의 떨어져나가기 일보직전...,-1
166272,아무리 가격이 저렴해도 그렇지,1
166274,신발의 가죽이  너무 까끌거려서 ,-1
166274,발목이 따거워요,-1
166275,쿠션닝 좋고 ,1
166275,키높이로 키가 커지는 효과 좋아요,1
166276,발이 엄청 편안해요. ,1
166276,항상 새신발 신으면 뒷굼치가 불편한데 이건 그렇지않네요,1
166281,너무편해요 ,1
166281,그냥 주신 슬리퍼가 더 맘에들구 예쁘네요,1
166281,넉넉한사이즈말구 딱맞는 사이즈로 주문하셔요,1
166286,쿠션이 좋아요.,1
166286,발에 잘 맞는데 ,1
166286,뒷 줄이 고무줄이라 불편감은 있어요,-1
166295,좋은 가격에 구매했어요.  ,1
166295,발등에 너무 꼭 맞는것 같아 ,-1
166296,볼넓은발인데 조임없이 딱좋아요~~,1
166296,같이오는 슬리퍼는 볼이 좀작아요.. ,-1
166296,신었던 슬리퍼중 착화감 짱이에요^^,1
166298,앞볼이 좁아 애기발가락이 밖으로 나올려는거 빼곤 ,-1
166298,디자인도 굽ㄷᆢ 괜찮네요 ,1
166298,굽ㄷᆢ 괜찮네요 ,1
166302,"사이즈가 맞지않아서 교환한번하고, 교환했는데도 스리퍼는 사이즈가 크고,",-1
166302,바닥이 푹신해서 ,1
166302,하루다음날 신을려고 보니 바닥밑창이 떨어졌있네요.,-1
166302,무슨 신발을 이따이 품질로 만들어서 판매를 하는지 알 수가 없네요.,-1
166302,담장자분도 파는데만 급급하지말고 제품의 품질을 잘 확인하고 파세요.,-1
166303,바닥이 푹신하고,1
166303,5cm인데도 걷기가 편해서 ,1
166303, 2주만에 스트랩이 끊어져서,-1
166303,예쁘고,1
166305,가볍고 좋은데 ,1
166305,발가락 끝이 아파 걷기가 불편합니다,-1
166314,며칠 신지도 않았는데 끈이 큲어졌네요 ㅠㅠ,-1
166314,자세히 보니  다른 끈들도 엉망이네요 언제 끊어질지 모르겠어요,-1
166324,편하긴하나 ,1
166324,오래 신으면 발바닥이 덥네요 쿠션으로~,-1
166335,상품도 전체적으로 가격대비 만족합니다.,1
166335,마감이 그리 잘되어있지는 않아요 ,-1
166335,군데군데 본드 같은? 이물질이 좀 있고,-1
166335,착화하고 걸어보니 뒷끈이 쏠려서 아프네요 ,-1
166335,한 10분 걷고 신발을 벗어보니 발뒷가 빨개져 있어요 ㅠ,-1
166335,235 평상시 신다가 여유있게 240주문했는데 사이즈는 좋고 ,1
166335,편안은 합니다.,1
166335,전반적으로는 가격대비 만족합니다.,1
166340,낚시줄 실밥 때문에  발등이 다 까졌어요~,-1
166340,신발에 이런하자 있는줄 모르고 신었어요,-1
166340,이자리가 거칠면 또 발등에 상처나는데 ,-1
166343,진~~짜 발 편함~!!!,1
166343,발 하나도 안아프다셔서 ,1
166344,발도편하고...,1
166344,5회신었는데 떨어지네요  급실망...,-1
166344,역시나 내구성이 가격만큼 약한가보네요,-1
166347,슬리퍼는 발볼이 끼고  ,-1
166347,불편해서,-1
166347,베란다용으로 사용하고,-1
166347,샌들은 그렇게 편하지는 않아요..,-1
166347,베이지색은 이쁘나 ,1
166347,걍 샀으니까 한철 신으면 될 듯요..,1
166351,구입한지 딱 한달신었는데  신발이 너덜너덜 되었어요.,-1
166351,품질이 이모양이라니... ,-1
166354,편하다고하네요ᆢ두켤레주문해서 편하게 신고있습니다ᆢ,1
166354,같이온 슬리퍼는 보기엔 불편해보이는데 착화감 굿입니다ᆢ,1
166354,저렴하게 구입해서 가성비 짱ᆢ,1
166355, 신은지 며칠되지도 않아서 불량(끈떨어지는 사태,-1
166355,안쪽에 부실하게 본딩되어져 있었는지 끈이 떨어져 올라옴,-1
166366,착화감 좋네요 푹신하고요,1
166366,편해서 만족합니다,1
166371,신어보고 편하다고 해서,1
166371,천연 소가죽 부드러워서,1
166371,발이 피곤하지 않아요,1
166376,편안해요  ,1
166376,쿠션이 좋아서  오래 서있어도 다리가 덜 피곤해요 ,1
166376,매일 계속 신게 됩니다,1
166382,신발이 이상해요 불량인가?,-1
166382,바닥이 뭔가 잘못되었는지  발바닥면이 굽어지질 않네요?,-1
166382,도저히 걸을 수가 없네요,-1
166383, 베이지색 색상도 예쁘고요  ,1
166383,가격대비 괜찮은 신발 같습니다,1
166391,예쁘고   ,1
166391,가볍고 ,1
166391,발도 편하지만,1
166391,견고성이 좀 부족한 것 같아요,-1
166391,슬리퍼가 품질이 더 좋은 것 같아요,1
166393,3일만에 끈이 떨어지려고합니다 ,-1
166393,세상에 어쩜 이런 품질의 신발을 파시나요?,-1
166393,밑창접착부분은 벌어지..,-1
166413,정사이즈 주문했는데 사이즈 잘맞아요~,1
166413,아이보리 주문했는데 베이지에 더가까운듯 합니다,0
166413,신고 벗기 편한 것 같아요  ,1
166425,"신발은 편한데,",1
166425,"열흘? 보름? 정도 신었는데, 끈 부근이 밑창과 떨어져서 샌들끈이  다  떨어져나왔어요",-1
166427,저렴한가격에잘샀어요,1
166427, 발이편하네요,1
166427,샌들은사이즈가 조금크게나왔네요,-1
166427,발볼도크지만 그냥편하게 신을려고 교환안하려고 합니다 ,-1
166427, 슬리퍼도편하고좋아으,1
166428,샌들이 가볍고 ,1
166428,바닥이 푹신하긴 하지만 ,1
166428,발바닥이 달라 붙어요.,-1
166444,가격대비 상품풀질 좋아요,1
166444,발이 엄청편하고 쿠션감 좋아요~~ ,1
166446,가볍운데 ,1
166446,신발이 편하지는 않아요~,-1
166454,신발은  편하네요    ,1
166454,저처럼  발등에 살이 많으면 별로  이쁘진 안내요,-1
166454,스트랩이 걸으면  옆으로  밀리는데 신은  모양이   더   안이뻐지네요,-1
166457,샌들이  푹신해서 오래신어도  발이불편하지않겠어요,1
166457,디자인도 괜찮아요,1
166460,리얼소가죽인데 ,1
166460,가격도 착하고 ,1
166460,사이즈 약간 크니 반치수 아래로 주문하시는게 좋을 듯요,-1
166461,예쁘고도 ,1
166461,편안하고 ,1
166461,색상도  넘 예뻐요~~♡,1
166475,신발끈 걸이가 없어 신기가 불편해요 ,-1
166475,쿠션은 괜찮구요,1
166480,폭신하니 괜찮은것같아요,1
166480,슬리퍼가 생각보다 예쁘네요ㅎ ,1
166480,사이즈는 정사이즈인것같아요,1
166482,디자인과 색상들이 모두 마음에 들었어요~,1
166482,색상들이 모두 마음에 들었어요~,1
166482,샌들과 슬리퍼 2개를 1켤레 구매가격으로 주문해서 넘 좋네요,1
166482,샌들 쿠션 엄청 폭신하고,1
166482,5센티 굽이라서높이도 적당해요~~,1
166482,슬리퍼는 실내용 슬리퍼로도 좋네요~~,1
166484,넘나 발이편해요 ,1
166484,가죽인데 이정도면 ,1
166484,구성도 1+1 ,1
166484, 예쁘니까 더 기분도 조으네요 ,1
166484,적립금 할인도받고,1
166484,가격도저렴하고,1
166487,슬리퍼는  착색과흠집이좀  있던데 ,-1
166487,쿠션이좋네요,1
166489,한 치수 크게 240mm주문 하니 딱 맞고,-1
166489,샌들 바닥 쿠션도 푹 신 하니 좋고,1
166489,디자인이 넘 마음에 듭니다,1
166489,저렴한 가격에 ,1
166489,슬리퍼도 함께 주니 좋네요 ,1
166496,샌들 마감처리가 너무안되어있고,-1
166496,사은품으로준 슬리퍼는 너무미끄러워서 발목이집힐뻔햇네요,-1
166496,저렴해서구매했는데,1
166500,잘 만들어진 보세 신발보다 질이 떨어지는듯…,-1
166500,같이 온 슬리퍼는 넘 크고,-1
166500,본 샌들은 넘 끼고… ,-1
166500,품질이 별로예요.. ㅜㅠ,-1
166503,두켤레에 엄청 저렴해서 끌렸는데,1
166503,둘다 퀄리티도 괜찮아요,1
166503,푹신하고 발 편합니다,1
166506,굽이 있어도 ,1
166506,심플한 디자인이 마음에 들어요,1
166506,넘 편하고,1
166510,엄청 편합니다,1
166510,다른 곳보다 7000원정도 비싸네여.  ㅠ ,-1
166518,칼발이예요 잘맞아요,1
166518,푹신하고 좋아요,1
166518,편하고 좋을것같아요,1
166518,슬리퍼도 가까운 마트나 여행가서도 가볍게 신기는 좋을것같아요,1
166520,샌들과 슬리퍼 품질 정말 좋아요~ ,1
166520,"샌들은 푹신해서 맨발로 신어도 발바닥이 안 아프고,",1
166520,슬리퍼도 착화감이 좋아 ,1
166520,실내에서 신기도 딱이네요~ ,1
166520,샌들과 슬리퍼 모두 직장에서 실내화로 신어도 좋을 것 같아,1
166522,신발은 정말 편하고 좋은데,1
166522,마감처리는 저렴이처럼 보이는게 큰 단점이네요,-1
166523,생각보다 훨씬편하고 좋네요.,1
166523,폭신도하고 불편함없이 신을수있을거같아요.,1
166523,발볼좁아보이더라구요.,1
166523,편하기도해요,1
166523,사은품 슬리퍼 이거도 아주좋아요.,1
166523,발볼이 넓은편인데 상당히 편하고  만족스러워요,1
166530,발볼이 좁은 사람은 이쁘지 안을것 같아요,-1
166530,전 발볼이 넓은 편인데 커서 남아요,-1
166530,넓다보니 신었을때 예쁘진 않네요,-1
166530,발은 편해요,1
166538,착한가격에 ,1
166538,소가죽 인데다가,0
166538,넘 편안합니다.,1
166538,슬리퍼도 편안하고 좋으네요,1
166539,저렴하게 구매잘했네요.,1
166539,샌들바닥은 푹신푹신하면서,1
166539,볼도 넉넉하고요.,1
166540,샌들은 품질 괜찮고 ,1
166540,예쁜데 ,1
166540,슬리퍼가 발이좀 미끄럽네요,-1
166540, 가격대비 좋습니다,1
166541,신발 디자인 좋고,1
166541,사이즈는 넉넉히 괜찮은데,1
166541,바닥이 꼭 기름칠한것마냥 미끄러워요. 정말정말 미끄러워요.,-1
166542,신발을 정사이즈 샀는데 발등이 좀 아파요,-1
166542,내가 신으니 딱븥어서 신을때는 몰랐는데 벗으니 발이 좀 아파요,-1
166543,너무 편하고,1
166543,예쁘네요,1
166543,저렴한 가격에 잘샀어요,1
166547,가성비가 참 좋네요.,1
166547,신어보니 폭신하고 좋아서,1
166549,샌들 정말 쿠션좋아,1
166549,발이 편안해요.,1
166549,슬리퍼도 편하고,1
166552,발바닥은 편한데,1
166552,스트랩이 거칠어서 뒷꿈치 까져서 피났어요.,-1
166552,역시 딱 가격만큼 하네요,-1
166554,예쁘고,1
166554,편하다고 하시네요.,1
166554,"같이 받은 슬리퍼는 예뻐서 제가 갯 했습니다,",1
166560,신발가계에서 3만8천원짜리 품질이랑 비교도 안되요,1
166560,덤으로 슬리퍼까지  좋은구성입니다,1
166560,발도편하고,1
166560,키높이되고,1
166561,바닥이 푹신푹신 ,1
166561,푹신푹신해 ,1
166561,예쁘네~~,1
166566,편안하고,1
166566,예쁜데,1
166566,발등쪽으로 실밥이나와있어 불편하네요.,-1
166566,까칠거려서 가위로 잘라내긴 했지만 풀릴지모르겠네요 좀더 세밀한 마무리 부탁합니다,-1
166572,신발이 정말 가볍고 좋아요,1
166572,발도 하나도 아프지 않고,1
166572,적립금 받으면,1
166573,너무 예쁘고,1
166573,쿠션도있고 편하네요.,1
166573,사진보다 실제 색상이 더 예뻐요,1
166580,가성비 넘  좋아요~~~,1
166580,디자인도 맘에 들어요,1
166580,올 여름 잘 신을것 같아요,1
166589,발볼 끈들이 너무 넓어요.,-1
166589,전 발볼 보통인데 크다고 느껴집니다.,-1
166589,신발자체 디자인 발바닥이 넓기도 하구요..,-1
166589,베이지는 너무 밝아서 크림화이트에 가까워요.,-1
166589,이거 발볼 작은 사람은 절대 못신을듯해요,-1
166589,밖에서 신어보진 않았는데 편할듯해요.,1
166589,굽이 있으면서 ,1
166589,편한걸 찾았는데  괜찮은듯.,1
166594,디자인도 예쁘고,1
166594,바닥이 폭신하여 오래 걸어도 발이 넘 편하네요~,1
166596,올여름은 샌들 한 켤레로 외출하고 있네요,1
166596,여름동안 잘신을것같아요~,1
166596,굳이 잠그지 않아도 몇걸음 걸으니 자석이 알아서 잠기기도하고 ....편하네요ㅋ,1
166602,발볼이 살짝작아,-1
166602,오래 신으면    발가락과  발등이 아픕니다,-1
166602,바닥이  편합니다,1
166603,생각보다 가볍진 않았어요,-1
166603,그런대로 편히 신고있습니다,0
166603,디자인은 무난해요~,0
166607,발등이 높아서 걸려서 안들어감요 딸아이 발볼이 넓은가봐요,-1
166607, 조금 무거운 편이네요,-1
166611,발이 무지외반증이라 뭘 신어도 불편했는데 이 신발은 발이 편합니다. ,1
166611,오렌지색도 튀지 않으면서,1
166611,여름 느낌 나는 색이라 잘 선택한것 같아 추천합니다,1
166612,발이 편해서 좋긴한데,1
166612,올린사진대로 이부분이 떼어져있어요.,-1
166621,발볼있으신 분은 불편해서 너무 힘들것 같습니다,-1
166621,토오픈 부분이 너무 쓸리고 아파서,-1
166621,오늘 신고 잠시 나갔다가 물집이 다 생겼어요 ㅠㅠ,-1
166621,발가락 윗부분도 다 쓸렸습니다 ㅠㅠ,-1
166621,싼맛에 샀는데,1
166625,윗부분이 많이 조여쳐서,-1
166625,오래신으면 발등이 불편 하네요.,-1
166631,디자인이 너무 이쁘고,1
166631,편해요.,1
166631,슬리퍼도 쿠션감이 있어 좋아요.,1
166632,디자인이 무난해서 아무 옷에나 잘 어울려요,1
166632,조금 무거운 느낌은 있습니다,-1
166633,가격도 저렴,1
166633,받아보니 냄새좀 나지만.,-1
166634,"바닥이푹산하니,",1
166634,예쁜데,1
166634,발가락부분이 오래신으면 좀아프네요.ㅜㅜ,-1
166640,와 이신발 완전 불편해요!,-1
166640,싸구려도 품질이 이러지 않음...,-1
166640,발볼없는데 꽉 껴서 ,-1
166640,늘려 신어도 엄청 꽉 조이고 무지 아퍼 엄지 발가락 발등 엄지발가락쪽 바닦까지,-1
166641, 발이편하고,1
166641,착용감도 좋아요,1
166641,가격대비 짱입니다,1
166648,신발이 조금 무겁네요.,-1
166648,한사이즈 업해서 시키면 편하게 신을 수 있을것같아요.,-1
166650,저렴하게구입했더니 역시나 품질이~~,-1
166650,신발이 너무무거워   하루신고  몸살이났어요,-1
166651,신발 바닥이 너무 딱딱해서 불편해요. ,-1
166651,슬리퍼는 발등이 헐렁해서 자꾸 버겨져서 발목을 다쳤어요 ㅜㅜ,-1
166651,이 신발 너무 불쳔해요ㅡ ㅜㅜ,-1
166653,공통으로 주는 신발이 푹신하고,1
166653,이쁘네요,1
166653,흰색이나 베이지 신발이나 발은 푹신한데 ,1
166653,신발 가죽이 딱딱해서 ,-1
166653,엄지랑 발등 라인있는 부분이 아파요.오래 신지는 못할 것 같고.. ,-1
166653,베이지는 그냥 거실에서 신을려고 반품 안했어요.,0
166659,바닥쿠션은너무좋았는데,1
166659,발등덥는부분이너무딱딱해서발이다까졌어요~,-1
166659,잔뜩기대했는데 품질이 실망스러워요,-1
166660,밑창이 푹신하고 ,1
166660,"디자인도 예뻐서 좋은데,",1
166660,엄지발가락부분이 까지더라구요ㅠㅠ,-1
166660,이뻐서,1
166660,자주 잘 신겠어요,1
166664,가격대비 만족해요. ,1
166664,아직 새신발이라.. 발이 까지긴 하지만,-1
166671,신발은 너무편하고 ,1
166671,예쁜데..,1
166671,앞트인부분 엄지발가락에 물집이ㅋㅋㅋ,-1
166673,발볼이 없는칼발이라 한사이즈 적을걸로 했는데 보통 정사이즈하시면 될 것 같아요 ,1
166673,편하고 폭신폭신하고 ,1
166673,이가격이라고하면 아무도 안믿을거예요ㅎㅎ,1
